-17.86484 28.61079 16.94585 2018  2 14  2 51 13.782 1.1
-17.84937 28.60016 17.07976 2018  2 14  2 53 38.260 1.1
-17.84711 28.60452 17.04158 2018  2 14  2 57 37.809 0.9
-17.82994 28.59833 18.28220 2018  2 14  2 58 58.220 1.1
-17.85287 28.59891 17.07550 2018  2 14  3  1 43.740 2.0
-17.84631 28.60024 16.39031 2018  2 14  3  1 49.965 1.1
-17.84857 28.60171 16.91529 2018  2 14  3  4 41.421 0.9
-17.85037 28.60931 16.93117 2018  2 14  3 19 35.583 1.1
-17.85773 28.60787 17.21931 2018  2 14  3 20 42.489 0.9
-17.83200 28.61111 16.30742 2018  2 14  3 23 35.122 1.1
-17.81339 28.59777 17.35828 2018  2 14  3 25 37.115 1.0
-17.88293 28.60002 16.96029 2018  2 14  3 27  1.856 1.0
-17.84277 28.60465 18.20646 2018  2 14  4 29 36.440 1.2
-17.84662 28.62258 16.59356 2018  2 14  7 28 37.572 0.7
-17.83714 28.60598 17.93194 2018  2 15  4 18  7.609 1.0
-17.84518 28.62069 16.44491 2018  2 15  5  0 35.827 1.0
-17.85696 28.64188 15.77449 2018  2 15  5  9 33.360 1.5
-17.84048 28.61571 17.22688 2018  2 15  6  6 37.535 0.9
-17.84567 28.61268 16.35598 2018  2 15  6 31 15.199 0.9
-17.80872 28.59854  7.62180 2018  6 30  2 21 35.904 1.1
-17.84866 28.68561  4.56594 2018  7  1 13 53 14.140 1.7
-17.84937 28.59010  9.73027 2018  8  2 20 17  4.123 1.1
-17.77753 28.60093  8.57569 2018  9 20  1 40  2.466 1.1
-17.95361 28.66452 21.94451 2019  1 17  3 56 35.336 1.0
-17.82076 28.56941 11.89582 2019  5 28 23 29 32.113 1.3
-17.86795 28.57787  8.20183 2019  6 14  1 35 58.919 1.1
-17.84161 28.53395 15.13654 2019  7 29 18 50 55.860 1.5
-17.80612 28.54917  9.62624 2019 11 19  0 45 22.425 1.4
-17.83694 28.54299  7.49855 2019 11 19  2  1 15.864 1.3
-17.80199 28.68059 17.31963 2020  1 26  3 46 45.748 0.9
-17.84360 28.63179 17.86818 2020  1 27  4 59 59.320 1.4
-17.79552 28.55079  9.28935 2020  2  1  2 18 30.220 1.3
-17.88116 28.55855  5.38668 2020  6 14  0 48 25.751 1.4
-17.82490 28.57853  5.47752 2020  7 14 18 48 48.740 2.0
-17.86688 28.61706 19.54021 2020  7 24 15 59 55.414 1.4
-17.89151 28.62999 24.29532 2020  7 24 16  7 24.922 1.3
-17.84763 28.62171 21.75822 2020  7 24 18 48 15.210 1.3
-17.82571 28.64054 19.28654 2020  7 24 19  0  8.154 1.2
-17.89539 28.60151 20.96399 2020  7 24 19  5 28.710 1.2
-17.85684 28.59981 20.48110 2020  7 24 19  6 28.763 1.5
-17.87994 28.60309 22.47948 2020  7 24 19 24 52.238 1.2
-17.85229 28.61449 21.61821 2020  7 24 20 19 19.265 1.3
-17.84830 28.62985 21.19379 2020  7 24 23  3 36.933 1.2
-17.85583 28.61138 21.19309 2020  7 24 23 17 30.372 1.3
-17.84103 28.63519 20.25581 2020  7 25  1 41 13.153 1.3
-17.85373 28.64023 19.38443 2020  7 25 18  2  1.489 1.4
-17.85742 28.58827 21.28378 2020  7 25 18  4 37.053 1.3
-17.86523 28.63170 21.05427 2020  7 25 18  6 15.999 1.3
-17.88419 28.61577 19.89478 2020  7 25 18 12 45.270 1.4
-17.87363 28.60422 20.13997 2020  7 25 18 14 49.001 1.4
-17.80462 28.62211 19.07351 2020  7 25 18 16  4.648 1.3
-17.83913 28.62389 20.13467 2020  7 25 18 17 53.750 1.4
-17.73837 28.63379 12.44726 2020  7 25 18 18  6.364 1.2
-17.83014 28.61344 18.58516 2020  7 25 18 18 20.974 1.1
-17.85516 28.61239 20.11853 2020  7 25 18 22 19.960 1.5
-17.74023 28.65386 19.23067 2020  7 25 18 23 31.754 1.5
-17.84256 28.62692 17.97881 2020  7 25 18 23 54.455 1.3
-17.82238 28.63473 20.50085 2020  7 25 18 25 41.402 1.3
-17.85663 28.60238 21.70386 2020  7 25 18 26 51.240 1.3
-17.78442 28.62211 15.68082 2020  7 25 18 29 31.705 1.4
-17.84906 28.61906 21.24085 2020  7 25 18 37 19.307 1.5
-17.83917 28.61819 18.43379 2020  7 25 18 40 51.489 1.5
-17.84479 28.61851 20.14211 2020  7 25 18 49 45.299 1.4
-17.84875 28.61985 18.24927 2020  7 25 18 56 32.526 1.3
-17.84457 28.60407 19.98081 2020  7 25 19  0 25.219 1.4
-17.89313 28.61243 19.26062 2020  7 25 19  1 59.408 1.2
-17.85236 28.63068 19.66730 2020  7 25 19 35 29.939 1.3
-17.90628 28.56907 23.28345 2020  7 26  4 54 35.395 1.3
-17.82624 28.63274 18.12519 2020  7 26  4 56  1.697 1.4
-17.80569 28.61771 18.21599 2020  7 26  5 17 34.262 1.4
-17.85449 28.61509 20.90620 2020  7 26  6 50 12.080 1.3
-17.85428 28.62474 18.69644 2020  7 26  8  8 39.501 1.2
-17.85727 28.61988 22.07473 2020  7 26 21 37 55.260 1.7
-17.86719 28.61049 20.43154 2020  7 26 21 52 17.291 1.3
-17.87958 28.60400 21.01901 2020  7 27 19 21 15.463 1.2
-17.83778 28.59384 19.67338 2020  7 27 19 32 52.990 1.3
-17.78614 28.63635 15.26610 2020  7 27 19 44 38.774 1.2
-17.84616 28.61592 20.14459 2020  7 27 19 53 47.949 1.3
-17.90823 28.63083 22.29412 2020  7 27 19 59 56.426 1.4
-17.86575 28.58500 20.53018 2020  7 27 21 10 30.023 1.3
-17.81432 28.61139 18.85042 2020  7 27 21 11 41.100 1.3
-17.82221 28.62837 19.50415 2020  7 27 21 35 43.784 1.3
-17.84625 28.64176 21.56274 2020  7 27 22 12 19.839 1.2
-17.85715 28.61575 20.15371 2020  7 27 22 13 16.467 1.2
-17.84256 28.61586 20.65428 2020  7 27 22 35 56.259 1.3
-17.86353 28.61856 22.20973 2020  7 27 22 38 17.101 1.3
-17.86301 28.60599 20.13427 2020  7 27 22 43 55.108 1.2
-17.86679 28.62236 20.82345 2020  7 27 23 10 39.041 1.3
-17.85919 28.57633 18.23050 2020  7 27 23 14 17.531 1.0
-17.87085 28.61513 20.86022 2020  7 28  4 59 28.807 1.3
-17.84366 28.62534 20.09776 2020  7 28  5 52 56.765 1.4
-17.90234 28.53173 26.74882 2020  7 28  6 39 52.173 1.3
-17.85031 28.62294 19.47935 2020  7 28  6 42 54.015 1.3
-17.86377 28.60664 21.12701 2020  7 28  6 44 58.477 0.0
-17.83033 28.61800 20.10993 2020  7 28  6 52  0.017 1.3
-17.87799 28.61202 20.20888 2020  7 28  6 55 54.481 1.8
-17.82271 28.65555 18.32405 2020  7 28  7 36  8.338 0.0
-17.85565 28.59085 17.99124 2020  7 28 15 33 42.790 1.6
-17.85712 28.63017 19.68297 2020  7 29  1 31  9.221 1.3
-17.81431 28.62866 17.38720 2020  7 29  1 38 14.601 1.3
-17.84717 28.62256 20.52781 2020  7 29  5  0  4.267 1.2
-17.77197 28.62997 17.26168 2020  7 29  5 13 50.804 1.3
-17.83839 28.60873 18.67571 2020  7 29 16 42 10.721 1.2
-17.83483 28.59704 18.99859 2020  7 29 22 40  6.131 1.4
-17.85776 28.64110 18.87823 2020  7 30  2  6  6.123 1.2
-17.83517 28.61602 17.66835 2020  7 30  3 35 55.857 1.2
-17.84497 28.60539 17.77512 2020  7 30  3 50  2.377 1.2
-17.84952 28.59321 17.94041 2020  7 30  4 13  0.915 1.2
-17.87631 28.60952 21.48708 2020  7 30  4 50 21.946 1.1
-17.82407 28.63237 18.18600 2020  7 30  5 22 27.160 1.7
-17.84689 28.60898 17.80046 2020  7 30  5 40 38.935 1.2
-17.91125 28.56886 10.87582 2020  7 30  7  0 46.491 1.3
-17.84143 28.61481 17.67380 2020  7 30  8 13 34.932 1.2
-17.85980 28.60160 16.13206 2020  7 30 10  1  7.132 1.3
-17.89005 28.57190 16.12123 2020  7 30 11 26 21.445 1.4
-17.91843 28.59856 16.24100 2020  7 30 15 19  4.410 1.8
-17.83132 28.64507 16.56758 2020  7 30 21  0 25.612 1.3
-17.79807 28.64621 14.95615 2020  7 30 21 23 54.805 1.4
-17.84662 28.61817 18.37995 2020  7 30 22 23 16.102 1.1
-17.83443 28.62610 18.56880 2020  7 30 23 18 44.670 1.1
-17.84561 28.61943 17.57298 2020  7 30 23 45 12.486 1.2
-17.84241 28.61654 18.91594 2020  7 31  0  9 35.080 1.0
-17.84540 28.61085 18.55594 2020  7 31  0 40  8.511 1.2
-17.83985 28.62005 21.00926 2020  7 31  0 42 20.732 1.1
-17.85440 28.60666 18.69505 2020  7 31  0 43 52.741 1.1
-17.87006 28.60975 17.74768 2020  7 31  1 13 45.612 1.2
-17.84091 28.59957 16.33761 2020  7 31  2 44 25.015 1.1
-17.85251 28.61378 17.87919 2020  7 31  2 54  9.402 1.2
-17.83520 28.60650 18.48086 2020  7 31  3  1 45.076 1.1
-17.83678 28.64203 17.77586 2020  7 31 20  7 53.279 1.3
-17.81575 28.64041 18.25024 2020  7 31 20 25 52.317 1.2
-17.83508 28.61318 17.15004 2020  7 31 23 53 27.477 1.1
-17.84500 28.62640 17.19101 2020  7 31 23 53 50.247 1.2
-17.84314 28.60728 18.79300 2020  7 31 23 57  5.299 1.1
-17.84570 28.62270 17.07346 2020  8  1  5 10 22.251 1.0
-17.82415 28.61536 18.62869 2020  8  1 10 51 41.186 1.2
-17.84842 28.62094 18.71241 2020  8  1 16 48 10.971 1.1
-17.86115 28.63545 17.75400 2020  8  1 19 43 21.716 0.0
-17.84290 28.61222 17.96546 2020  8  1 22 18 31.085 1.1
-17.83211 28.64389 18.77766 2020  8  2  1 59  0.947 1.0
-17.86172 28.61971 17.30499 2020  8  2  2 59 40.811 1.0
-17.85217 28.61429 16.43235 2020  8  2  3 45 59.968 1.1
-17.84393 28.62161 16.09109 2020  8  2  6 35 15.368 1.2
-17.85272 28.59816 18.48902 2020  8  2  7 25 28.662 1.3
-17.84198 28.63309 16.63379 2020  8  2  9 24 16.003 1.2
-17.88425 28.61026 17.38751 2020  8  2  9 28 26.378 1.4
-17.84924 28.61278 16.34650 2020  8  2  9 30  7.151 1.2
-17.84875 28.62130 18.04636 2020  8  2  9 33 10.320 1.2
-17.85657 28.62094 17.22213 2020  8  2 10  2 39.953 1.2
-17.86530 28.60364 16.55360 2020  8  2 10  7 59.805 1.3
-17.83475 28.62431 17.79283 2020  8  2 10 18 12.679 1.4
-17.85599 28.62518 16.98773 2020  8  2 10 52 45.005 1.1
-17.85971 28.60205 15.41293 2020  8  2 11 33 14.363 1.2
-17.84305 28.59901 17.36572 2020  8  2 12 16 45.804 1.3
-17.81618 28.63585 15.62117 2020  8  2 12 18 16.089 1.2
-17.85229 28.60609 16.75748 2020  8  2 13 40 43.432 1.1
-17.84924 28.61700 17.43624 2020  8  2 14  5 16.680 1.7
-17.84283 28.61395 16.71876 2020  8  2 14 12 53.225 1.1
-17.84387 28.60852 16.75869 2020  8  2 19 20 50.225 1.3
-17.82359 28.57069 11.48749 2020  8  9  3 26 13.282 1.0
-17.87805 28.64311 23.74578 2020 10  8 21 51 22.485 1.0
-17.88397 28.61779 24.02729 2020 10  9  0 18 34.250 1.4
-17.84369 28.63447 24.81821 2020 10  9  1 38 25.257 1.0
-17.88831 28.60956 24.40779 2020 10  9  2 43 40.287 0.9
-17.86765 28.61821 22.35417 2020 10  9  2 45 25.554 0.9
-17.92532 28.59160 30.95620 2020 10  9  2 45 46.057 1.0
-17.87857 28.60626 22.45445 2020 10  9  2 46 44.825 1.0
-17.88791 28.60842 22.68412 2020 10  9  2 49 22.211 1.0
-17.83989 28.61394 22.13214 2020 10  9  3  4 46.639 0.9
-17.88577 28.62334 21.55638 2020 10  9  3  8 25.026 0.9
-17.84525 28.63310 23.91860 2020 10  9  3 10  7.869 1.0
-17.83521 28.64532 24.10000 2020 10  9  3 32 59.954 0.9
-17.84784 28.62239 21.16710 2020 10  9  3 33 52.712 1.0
-17.82793 28.62693 20.54050 2020 10  9  3 36 40.132 1.0
-17.84125 28.61801 20.73531 2020 10  9  3 37 21.319 1.0
-17.84515 28.62396 23.68001 2020 10  9  3 37 51.831 1.0
-17.86237 28.62321 22.00521 2020 10  9  3 39 14.685 1.1
-17.81255 28.65671 23.07099 2020 10  9  3 44  7.275 0.9
-17.85852 28.62015 21.46210 2020 10  9  3 45 12.798 0.9
-17.86948 28.64079 23.33807 2020 10  9  3 45 27.265 0.9
-17.83922 28.62252 25.11543 2020 10  9  3 48 19.058 1.0
-17.83673 28.63302 22.74406 2020 10  9  3 50 13.927 1.1
-17.84103 28.63358 23.15772 2020 10  9  3 50 35.807 1.0
-17.88278 28.60899 22.02056 2020 10  9  3 56  7.081 0.9
-17.83281 28.64216 22.36672 2020 10  9  3 56 46.901 1.0
-17.84943 28.62494 22.12854 2020 10  9  3 57 33.387 1.0
-17.86298 28.61405 21.72069 2020 10  9  4  5 37.270 1.1
-17.84756 28.62568 21.01571 2020 10  9  4 45 26.264 1.1
-17.84634 28.62176 20.22576 2020 10  9 14 27 29.129 1.3
-17.88428 28.62344 22.06501 2020 10  9 21 13 53.226 1.0
-17.84637 28.62386 19.49293 2020 10  9 23 54 52.445 1.1
-17.76912 28.63370 17.82558 2020 10 10  0  4  9.520 1.0
-17.83096 28.65034 22.02929 2020 10 10  0 28 42.458 0.9
-17.84775 28.60691 21.83555 2020 10 10  0 30 21.514 1.0
-17.82439 28.62374 20.89150 2020 10 10  0 46 38.954 1.1
-17.86038 28.60838 21.20804 2020 10 10  0 59 51.567 0.9
-17.84250 28.63969 19.92175 2020 10 10  1  7  9.968 0.9
-17.82935 28.64477 21.85452 2020 10 10  1 26 28.568 1.0
-17.84717 28.63287 20.43362 2020 10 10  1 26 52.943 1.0
-17.83866 28.61780 19.65411 2020 10 10  1 38 12.600 1.3
-17.83949 28.56145 15.58580 2020 10 17 16 22  6.090 1.4
-17.85406 28.59522 21.85953 2020 10 17 16 22 36.700 1.5
-17.85767 28.59484 21.26931 2020 10 17 16 22 55.070 1.3
-17.86813 28.59013  3.87454 2020 10 18  2 22 17.102 1.1
-17.86520 28.58118  4.18962 2020 10 18  2 26 34.966 0.8
-17.86847 28.58362  5.26256 2020 10 18  2 31  1.792 0.9
-17.88611 28.57358  4.73608 2020 10 18  2 34 18.220 1.2
-17.86835 28.59377  3.25168 2020 10 18  2 40 26.617 0.9
-17.85278 28.59043  3.47592 2020 10 18  2 45 23.802 1.4
-17.84137 28.59303  2.47795 2020 10 18  2 50 50.086 0.8
-17.86621 28.58231  3.74085 2020 10 18  2 51 14.790 0.8
-17.85519 28.59356  3.73773 2020 10 18  2 55  1.123 0.9
-17.84802 28.59423  4.12772 2020 10 18 15 24 46.743 1.3
-17.84973 28.57994  4.35077 2020 10 18 22 16 53.657 1.2
-17.86716 28.61094 22.48624 2020 11 21  5 55 13.715 1.1
-17.85022 28.62897 21.69996 2020 11 21  7 42 22.361 1.1
-17.85172 28.62757 21.58688 2020 11 21  7 59  8.482 1.2
-17.85364 28.62693 21.95983 2020 11 21  8  7 53.451 1.1
-17.85727 28.62776 22.25659 2020 11 21  8 18 19.859 1.1
-17.87015 28.61805 24.47578 2020 11 21  9 43 46.130 1.7
-17.93030 28.60300 22.98790 2020 11 21 10 25 33.004 1.2
-17.86761 28.60444 23.06714 2020 11 21 10 27 28.581 1.1
-17.85730 28.62327 22.62803 2020 11 21 11 35 33.415 1.2
-17.85248 28.63318 22.74043 2020 11 21 11 52 53.834 1.1
-17.84546 28.62694 20.27731 2020 12 23 16 49 52.505 2.5
-17.91455 28.62391 22.10415 2020 12 23 18  9 19.880 1.4
-17.86456 28.62791 19.68355 2020 12 23 21 26  4.357 1.4
-17.83765 28.64695 19.93314 2020 12 23 21 27 36.710 1.8
-17.90912 28.62191 19.21684 2020 12 23 21 28 35.735 1.4
-17.81826 28.64889 17.63448 2020 12 23 21 32 34.130 1.4
-17.89716 28.60049 20.09832 2020 12 23 21 34 19.670 1.6
-17.84329 28.64141 18.94889 2020 12 23 21 39 20.174 1.3
-17.81545 28.62847 17.99090 2020 12 23 21 59 11.250 1.6
-17.84665 28.62770 19.58224 2020 12 23 22  1 57.829 1.4
-17.84729 28.63437 19.74558 2020 12 23 22  3 49.272 1.3
-17.85141 28.61991 19.84042 2020 12 23 22  7 14.148 1.3
-17.85248 28.63044 20.11669 2020 12 23 22  8 37.718 1.2
-17.84955 28.62557 19.68191 2020 12 23 22 13 11.674 1.5
-17.83759 28.62538 19.19995 2020 12 23 22 22 51.586 1.6
-17.83530 28.61433 20.45575 2020 12 23 22 29 31.797 1.6
-17.85086 28.63163 18.55871 2020 12 23 22 39 59.086 1.3
-17.86191 28.60720 18.60234 2020 12 23 22 50 34.500 1.9
-17.85004 28.62496 18.28943 2020 12 23 23  1 55.442 1.3
-17.85669 28.61329 17.96963 2020 12 23 23  6 23.130 1.4
-17.85022 28.62550 18.73422 2020 12 23 23 10 14.525 1.3
-17.84784 28.62677 18.44847 2020 12 23 23 22 13.701 1.3
-17.88492 28.61917 19.12140 2020 12 23 23 28 10.353 1.2
-17.80997 28.64660 15.22183 2020 12 23 23 28 26.453 1.2
-17.87598 28.61539 20.64526 2020 12 23 23 38  9.993 1.6
-17.84442 28.63299 20.17207 2020 12 24  0 29  8.735 1.2
-17.86755 28.61036 19.32120 2020 12 24  0 34 22.214 1.3
-17.84332 28.64338 20.43887 2020 12 24  0 42 55.016 1.3
-17.85132 28.62378 21.31082 2020 12 24  0 43 54.736 1.2
-17.84198 28.61424 19.16898 2020 12 24  0 44  6.230 1.7
-17.85782 28.61451 20.53024 2020 12 24  0 46  8.827 1.2
-17.85309 28.61676 20.62703 2020 12 24  0 46  8.827 1.2
-17.89001 28.60588 20.16257 2020 12 24  0 48 55.628 1.3
-17.85565 28.62172 19.35653 2020 12 24  0 50  0.988 1.7
-17.84625 28.61946 20.26055 2020 12 24  0 51 22.916 1.7
-17.85239 28.61978 18.05425 2020 12 24  0 54 41.743 1.7
-17.84738 28.60699 19.08684 2020 12 24  1 21 35.775 1.3
-17.88385 28.60653 18.91439 2020 12 24  1 22 23.758 1.7
-17.86243 28.61267 19.91297 2020 12 24  1 24 38.277 1.4
-17.83705 28.64841 19.80400 2020 12 24  1 26 57.254 1.2
-17.85779 28.61272 20.55452 2020 12 24  1 29  2.631 1.7
-17.85028 28.62468 19.60791 2020 12 24  1 29 24.700 1.6
-17.85767 28.61646 20.65613 2020 12 24  1 30 14.471 1.3
-17.85205 28.64914 19.85688 2020 12 24  1 31  8.177 1.3
-17.86850 28.61953 20.12384 2020 12 24  1 32 32.538 1.4
-17.84814 28.61168 20.69440 2020 12 24  1 32 52.359 1.3
-17.85367 28.61011 21.14777 2020 12 24  1 33 27.360 2.0
-17.83432 28.62965 20.89842 2020 12 24  1 33 57.835 1.2
-17.85632 28.62177 19.80077 2020 12 24  1 34 15.966 1.2
-17.91528 28.61154 19.32228 2020 12 24  1 36 41.621 1.4
-17.84839 28.62395 18.42072 2020 12 24  1 37 15.542 1.4
-17.87970 28.61465 20.62420 2020 12 24  1 38  8.219 1.2
-17.84943 28.61127 18.39889 2020 12 24  1 40 22.090 1.7
-17.86685 28.61395 20.26846 2020 12 24  1 47 44.473 1.2
-17.85175 28.62621 22.90813 2020 12 24  1 49 59.254 1.4
-17.83824 28.64371 19.70414 2020 12 24  1 50 16.105 1.7
-17.83836 28.61970 20.76665 2020 12 24  1 52 32.660 1.2
-17.91324 28.62793 21.31966 2020 12 24  1 53  7.513 1.6
-17.86182 28.62659 20.79435 2020 12 24  1 56 38.067 1.3
-17.85242 28.62621 20.64804 2020 12 24  2  2 17.633 1.6
-17.88922 28.61476 19.91825 2020 12 24  2  4 58.430 1.9
-17.87885 28.61089 20.05756 2020 12 24  2 23 54.424 1.2
-17.90149 28.59488 19.86913 2020 12 24  2 29 46.165 1.2
-17.86139 28.61600 19.98372 2020 12 24  2 32  9.420 1.4
-17.91760 28.62136 18.14404 2020 12 24  2 54 49.970 1.2
-17.87570 28.60265 22.05615 2020 12 24  4 56 35.380 1.5
-17.88184 28.61741 20.62330 2020 12 24  4 59 28.461 1.4
-17.85474 28.62034 18.76532 2020 12 24  5 15 48.060 1.5
-17.88284 28.60210 22.56349 2020 12 24  6 11 13.677 1.5
-17.84692 28.62721 20.13366 2020 12 24  6 33 23.210 1.8
-17.88519 28.62039 18.82911 2020 12 24  7  1 59.932 1.6
-17.88971 28.59281 21.41219 2020 12 24  9 29 18.200 2.0
-17.85092 28.63625 19.45703 2020 12 24 11 12 26.382 1.5
-17.87122 28.62463 20.42159 2020 12 24 15 26  7.387 1.5
-17.86346 28.61957 19.88474 2020 12 24 21  2  1.164 1.7
-17.86411 28.61341 20.49399 2020 12 24 21  4 25.951 1.6
